Name,Code,StartDate,EndDate,PolicyType,PolicyContent,PolicyValue,Flag
Mauritania,MRT,20200205,20200322,C8,International travel controls,2,
Mauritania,MRT,20200313,,H1,Public information campaigns,2,1
Mauritania,MRT,20200313,,H3,Contact tracing,2,
Mauritania,MRT,20200316,,C1,School closing,3,1
Mauritania,MRT,20200319,,C3,Cancel public events,2,1
Mauritania,MRT,20200319,,C4,Restrictions on gatherings,4,1
Mauritania,MRT,20200319,,C6,Stay at home requirements,2,1
Mauritania,MRT,20200323,,C8,International travel controls,4,
Mauritania,MRT,20200325,,E1,Income support,1,1
Mauritania,MRT,20200325,,E2,Debt/contract relief,1,
Mauritania,MRT,20200327,,C2,Workplace closing,1,1
Mauritania,MRT,20200329,,C7,Restrictions on internal movement,2,1
Mauritania,MRT,20200519,,H2,Testing policy,1,
Mauritius,MUS,20200301,20200430,E1,Income support,1,1
Mauritius,MUS,20200318,20200318,C8,International travel controls,2,
Mauritius,MUS,20200318,,H2,Testing policy,1,
Mauritius,MUS,20200319,,C1,School closing,3,1
Mauritius,MUS,20200319,,C8,International travel controls,4,
Mauritius,MUS,20200320,20200514,C2,Workplace closing,3,1
Mauritius,MUS,20200320,,C3,Cancel public events,2,1
Mauritius,MUS,20200320,,C5,Close public transport,1,1
Mauritius,MUS,20200321,20200506,H3,Contact tracing,1,
Mauritius,MUS,20200323,,C4,Restrictions on gatherings,3,1
Mauritius,MUS,20200323,,C6,Stay at home requirements,2,1
Mauritius,MUS,20200323,,C7,Restrictions on internal movement,1,1
Mauritius,MUS,20200326,,H1,Public information campaigns,2,1
Mauritius,MUS,20200401,,E2,Debt/contract relief,1,
Mauritius,MUS,20200501,,E1,Income support,0,
Mauritius,MUS,20200507,,H3,Contact tracing,2,
Mauritius,MUS,20200515,20200529,C2,Workplace closing,2,1
Mauritius,MUS,20200530,,C2,Workplace closing,0,
Malawi,MWI,20200211,20200306,H1,Public information campaigns,1,1
Malawi,MWI,20200307,,H1,Public information campaigns,2,1
Malawi,MWI,20200320,,C3,Cancel public events,2,1
Malawi,MWI,20200320,,C4,Restrictions on gatherings,3,1
Malawi,MWI,20200323,,C1,School closing,3,1
Malawi,MWI,20200401,,C8,International travel controls,3,
Malawi,MWI,20200402,20200402,H3,Contact tracing,1,
Malawi,MWI,20200403,,H3,Contact tracing,2,
Malawi,MWI,20200404,,C2,Workplace closing,1,1
Malawi,MWI,20200407,,H2,Testing policy,1,
Malawi,MWI,20200418,,C6,Stay at home requirements,1,1
Malawi,MWI,20200420,20200428,E1,Income support,1,0
Malawi,MWI,20200429,,E1,Income support,2,1
Malawi,MWI,20200501,,E2,Debt/contract relief,2,
Malaysia,MYS,20200116,,H1,Public information campaigns,2,1
Malaysia,MYS,20200116,20200407,H2,Testing policy,1,
Malaysia,MYS,20200124,,H3,Contact tracing,2,
Malaysia,MYS,20200130,20200522,C8,International travel controls,3,
Malaysia,MYS,20200307,20200317,C3,Cancel public events,1,0
Malaysia,MYS,20200312,20200522,C4,Restrictions on gatherings,2,1
Malaysia,MYS,20200314,20200317,C1,School closing,1,1
Malaysia,MYS,20200318,,C1,School closing,3,1
Malaysia,MYS,20200318,20200503,C2,Workplace closing,3,1
Malaysia,MYS,20200318,,C3,Cancel public events,2,1
Malaysia,MYS,20200318,,C6,Stay at home requirements,1,1
Malaysia,MYS,20200318,,C7,Restrictions on internal movement,2,1
Malaysia,MYS,20200401,,E2,Debt/contract relief,2,
Malaysia,MYS,20200406,,E1,Income support,1,1
Malaysia,MYS,20200408,,H2,Testing policy,3,
Malaysia,MYS,20200504,,C2,Workplace closing,2,1
Malaysia,MYS,20200523,,C4,Restrictions on gatherings,3,1
Malaysia,MYS,20200523,,C8,International travel controls,4,
Namibia,NAM,20200301,20200313,C8,International travel controls,1,
Namibia,NAM,20200314,20200323,C8,International travel controls,3,
Namibia,NAM,20200314,,H2,Testing policy,1,
Namibia,NAM,20200314,,H3,Contact tracing,2,
Namibia,NAM,20200317,20200531,C1,School closing,3,1
Namibia,NAM,20200317,20200531,C3,Cancel public events,2,1
Namibia,NAM,20200317,20200504,C4,Restrictions on gatherings,3,1
Namibia,NAM,20200317,,H1,Public information campaigns,2,1
Namibia,NAM,20200324,20200504,C8,International travel controls,4,
Namibia,NAM,20200326,,E2,Debt/contract relief,1,
Namibia,NAM,20200327,20200506,C6,Stay at home requirements,2,0
Namibia,NAM,20200327,20200416,C7,Restrictions on internal movement,2,0
Namibia,NAM,20200401,,E1,Income support,2,1
Namibia,NAM,20200417,20200504,C2,Workplace closing,1,1
Namibia,NAM,20200417,20200504,C7,Restrictions on internal movement,2,1
Namibia,NAM,20200505,,C2,Workplace closing,2,1
Namibia,NAM,20200505,20200531,C4,Restrictions on gatherings,4,1
Namibia,NAM,20200505,,C7,Restrictions on internal movement,0,
Namibia,NAM,20200505,20200506,C8,International travel controls,2,
Namibia,NAM,20200507,,C6,Stay at home requirements,1,1
Namibia,NAM,20200507,,C8,International travel controls,4,
Namibia,NAM,20200601,,C1,School closing,2,1
Namibia,NAM,20200601,,C3,Cancel public events,1,1
Namibia,NAM,20200601,,C4,Restrictions on gatherings,3,1
Niger,NER,20200313,20200512,C3,Cancel public events,2,1
Niger,NER,20200313,20200318,C4,Restrictions on gatherings,1,1
Niger,NER,20200317,,H1,Public information campaigns,2,1
Niger,NER,20200319,20200512,C4,Restrictions on gatherings,3,1
Niger,NER,20200319,,C8,International travel controls,4,
Niger,NER,20200319,,H2,Testing policy,1,
Niger,NER,20200320,20200531,C1,School closing,3,1
Niger,NER,20200327,,H3,Contact tracing,1,
Niger,NER,20200328,20200512,C7,Restrictions on internal movement,2,0
Niger,NER,20200415,,E2,Debt/contract relief,1,
Niger,NER,20200507,20200512,C6,Stay at home requirements,1,1
Niger,NER,20200513,,C3,Cancel public events,0,
Niger,NER,20200513,,C4,Restrictions on gatherings,0,
Niger,NER,20200513,,C6,Stay at home requirements,0,
Niger,NER,20200513,,C7,Restrictions on internal movement,0,
Niger,NER,20200601,,C1,School closing,0,
Nigeria,NGA,20200122,20200130,H1,Public information campaigns,1,1
Nigeria,NGA,20200131,,H1,Public information campaigns,2,1
Nigeria,NGA,20200202,,H2,Testing policy,1,
Nigeria,NGA,20200228,,H3,Contact tracing,2,
Nigeria,NGA,20200318,20200328,C2,Workplace closing,1,0
Nigeria,NGA,20200318,20200319,C3,Cancel public events,1,1
Nigeria,NGA,20200318,20200327,C4,Restrictions on gatherings,3,0
Nigeria,NGA,20200320,20200322,C1,School closing,2,0
Nigeria,NGA,20200320,20200503,C3,Cancel public events,2,0
Nigeria,NGA,20200323,20200325,C1,School closing,2,1
Nigeria,NGA,20200323,20200328,C6,Stay at home requirements,1,0
Nigeria,NGA,20200323,,C8,International travel controls,4,
Nigeria,NGA,20200326,,C1,School closing,3,1
Nigeria,NGA,20200328,20200503,C4,Restrictions on gatherings,4,0
Nigeria,NGA,20200329,20200503,C2,Workplace closing,3,0
Nigeria,NGA,20200329,20200503,C5,Close public transport,2,0
Nigeria,NGA,20200329,20200503,C6,Stay at home requirements,2,0
Nigeria,NGA,20200329,20200422,C7,Restrictions on internal movement,2,0
Nigeria,NGA,20200423,,C7,Restrictions on internal movement,2,1
Nigeria,NGA,20200504,,C2,Workplace closing,2,1
Nigeria,NGA,20200504,,C3,Cancel public events,2,1
Nigeria,NGA,20200504,,C4,Restrictions on gatherings,3,1
Nigeria,NGA,20200504,,C5,Close public transport,1,1
Nigeria,NGA,20200504,,C6,Stay at home requirements,1,1
Nicaragua,NIC,20200221,20200414,C8,International travel controls,1,
Nicaragua,NIC,20200221,,H2,Testing policy,1,
Nicaragua,NIC,20200225,20200414,H1,Public information campaigns,1,1
Nicaragua,NIC,20200415,20200506,C8,International travel controls,2,
Nicaragua,NIC,20200415,,H1,Public information campaigns,2,1
Nicaragua,NIC,20200507,,C8,International travel controls,0,
Nicaragua,NIC,20200516,20200525,H3,Contact tracing,1,
Nicaragua,NIC,20200526,,H3,Contact tracing,0,
Netherlands,NLD,20200127,20200531,H2,Testing policy,1,
Netherlands,NLD,20200227,20200311,H3,Contact tracing,2,
Netherlands,NLD,20200306,20200311,C6,Stay at home requirements,1,0
Netherlands,NLD,20200309,20200311,H1,Public information campaigns,2,0
Netherlands,NLD,20200310,20200311,C3,Cancel public events,2,0
Netherlands,NLD,20200312,20200315,C1,School closing,1,1
Netherlands,NLD,20200312,20200314,C2,Workplace closing,1,1
Netherlands,NLD,20200312,,C3,Cancel public events,2,1
Netherlands,NLD,20200312,,C4,Restrictions on gatherings,3,1
Netherlands,NLD,20200312,20200322,C6,Stay at home requirements,1,1
Netherlands,NLD,20200312,,H1,Public information campaigns,2,1
Netherlands,NLD,20200312,,H3,Contact tracing,1,
Netherlands,NLD,20200315,20200510,C2,Workplace closing,3,1
Netherlands,NLD,20200315,,C7,Restrictions on internal movement,1,1
Netherlands,NLD,20200316,20200510,C1,School closing,3,1
Netherlands,NLD,20200317,,E1,Income support,2,0
Netherlands,NLD,20200319,,C8,International travel controls,3,
Netherlands,NLD,20200323,20200510,C6,Stay at home requirements,2,1
Netherlands,NLD,20200328,,E2,Debt/contract relief,1,
Netherlands,NLD,20200331,20200531,C5,Close public transport,1,1
Netherlands,NLD,20200511,,C1,School closing,2,1
Netherlands,NLD,20200511,,C2,Workplace closing,2,1
Netherlands,NLD,20200511,,C6,Stay at home requirements,1,1
Netherlands,NLD,20200601,,C5,Close public transport,0,
Netherlands,NLD,20200601,,H2,Testing policy,2,
Norway,NOR,20200131,,H1,Public information campaigns,2,1
Norway,NOR,20200226,20200601,H2,Testing policy,1,
Norway,NOR,20200310,20200429,C2,Workplace closing,1,1
Norway,NOR,20200311,20200323,C4,Restrictions on gatherings,2,1
Norway,NOR,20200312,20200419,C1,School closing,3,1
Norway,NOR,20200312,20200601,C3,Cancel public events,2,1
Norway,NOR,20200312,20200513,C5,Close public transport,1,1
Norway,NOR,20200313,,E2,Debt/contract relief,2,
Norway,NOR,20200314,20200314,C8,International travel controls,2,
Norway,NOR,20200315,,C8,International travel controls,4,
Norway,NOR,20200316,20200318,C7,Restrictions on internal movement,2,0
Norway,NOR,20200319,20200419,C7,Restrictions on internal movement,2,1
Norway,NOR,20200324,20200420,C4,Restrictions on gatherings,4,1
Norway,NOR,20200401,20200601,H3,Contact tracing,1,
Norway,NOR,20200420,20200510,C1,School closing,2,1
Norway,NOR,20200420,,C7,Restrictions on internal movement,1,1
Norway,NOR,20200421,20200510,C4,Restrictions on gatherings,2,1
Norway,NOR,20200430,20200601,C2,Workplace closing,2,1
Norway,NOR,20200511,,C1,School closing,0,
Norway,NOR,20200511,,C4,Restrictions on gatherings,3,1
Norway,NOR,20200514,,C5,Close public transport,0,
Norway,NOR,20200602,,C2,Workplace closing,1,1
Norway,NOR,20200602,,C3,Cancel public events,0,
Norway,NOR,20200602,,H2,Testing policy,2,
Norway,NOR,20200602,,H3,Contact tracing,2,
Nepal,NPL,20200113,,H2,Testing policy,1,
Nepal,NPL,20200116,20200127,H1,Public information campaigns,1,1
Nepal,NPL,20200124,,H3,Contact tracing,2,
Nepal,NPL,20200125,20200203,C8,International travel controls,1,
Nepal,NPL,20200128,,H1,Public information campaigns,2,1
Nepal,NPL,20200204,20200321,C8,International travel controls,2,
Nepal,NPL,20200301,20200317,C3,Cancel public events,1,1
Nepal,NPL,20200318,,C3,Cancel public events,2,1
Nepal,NPL,20200318,20200321,C4,Restrictions on gatherings,3,1
Nepal,NPL,20200319,,C1,School closing,3,1
Nepal,NPL,20200320,20200321,C2,Workplace closing,2,1
Nepal,NPL,20200320,20200322,C6,Stay at home requirements,1,1
Nepal,NPL,20200322,20200506,C2,Workplace closing,3,1
Nepal,NPL,20200322,,C4,Restrictions on gatherings,4,1
Nepal,NPL,20200322,,C7,Restrictions on internal movement,2,1
Nepal,NPL,20200322,20200322,C8,International travel controls,3,
Nepal,NPL,20200323,20200323,C6,Stay at home requirements,2,0
Nepal,NPL,20200323,,C8,International travel controls,4,
Nepal,NPL,20200324,,C5,Close public transport,2,1
Nepal,NPL,20200324,,C6,Stay at home requirements,2,1
Nepal,NPL,20200330,,E1,Income support,1,1
Nepal,NPL,20200330,,E2,Debt/contract relief,2,
Nepal,NPL,20200507,,C2,Workplace closing,2,1
New Zealand,NZL,20200202,20200319,C8,International travel controls,3,
New Zealand,NZL,20200202,20200228,H1,Public information campaigns,1,1
New Zealand,NZL,20200228,20200331,H2,Testing policy,1,
New Zealand,NZL,20200228,,H3,Contact tracing,2,
New Zealand,NZL,20200229,,H1,Public information campaigns,2,1
New Zealand,NZL,20200316,20200513,C3,Cancel public events,2,1
New Zealand,NZL,20200316,20200320,C4,Restrictions on gatherings,2,1
New Zealand,NZL,20200317,,E1,Income support,2,0
New Zealand,NZL,20200320,,C8,International travel controls,4,
New Zealand,NZL,20200321,20200322,C2,Workplace closing,1,1
New Zealand,NZL,20200321,20200322,C4,Restrictions on gatherings,3,1
New Zealand,NZL,20200321,20200322,C6,Stay at home requirements,1,1
New Zealand,NZL,20200321,20200322,C7,Restrictions on internal movement,1,1
New Zealand,NZL,20200323,20200324,C2,Workplace closing,2,1
New Zealand,NZL,20200323,20200513,C4,Restrictions on gatherings,4,1
New Zealand,NZL,20200323,20200325,C5,Close public transport,1,1
New Zealand,NZL,20200323,20200513,C6,Stay at home requirements,2,1
New Zealand,NZL,20200323,20200513,C7,Restrictions on internal movement,2,1
New Zealand,NZL,20200324,20200428,C1,School closing,3,1
New Zealand,NZL,20200324,,E2,Debt/contract relief,1,
New Zealand,NZL,20200325,20200427,C2,Workplace closing,3,1
New Zealand,NZL,20200326,20200427,C5,Close public transport,2,1
New Zealand,NZL,20200401,,H2,Testing policy,2,
New Zealand,NZL,20200428,20200513,C2,Workplace closing,2,1
New Zealand,NZL,20200428,20200513,C5,Close public transport,1,1
New Zealand,NZL,20200429,20200513,C1,School closing,2,1
New Zealand,NZL,20200514,,C1,School closing,0,
New Zealand,NZL,20200514,,C2,Workplace closing,0,
New Zealand,NZL,20200514,20200607,C3,Cancel public events,1,1
New Zealand,NZL,20200514,20200528,C4,Restrictions on gatherings,3,1
New Zealand,NZL,20200514,,C5,Close public transport,0,
New Zealand,NZL,20200514,,C6,Stay at home requirements,0,
New Zealand,NZL,20200514,,C7,Restrictions on internal movement,0,
New Zealand,NZL,20200529,20200607,C4,Restrictions on gatherings,2,1
New Zealand,NZL,20200608,,C3,Cancel public events,0,
New Zealand,NZL,20200608,,C4,Restrictions on gatherings,0,
Oman,OMN,20200120,20200125,H1,Public information campaigns,1,1
Oman,OMN,20200126,,H1,Public information campaigns,2,1
Oman,OMN,20200201,20200405,H2,Testing policy,2,
Oman,OMN,20200203,20200317,C8,International travel controls,3,
Oman,OMN,20200315,,C1,School closing,3,1
Oman,OMN,20200317,,C3,Cancel public events,2,1
Oman,OMN,20200317,,C4,Restrictions on gatherings,4,1
Oman,OMN,20200317,,H3,Contact tracing,2,
Oman,OMN,20200318,20200429,C7,Restrictions on internal movement,2,1
Oman,OMN,20200318,,C8,International travel controls,4,
Oman,OMN,20200319,20200528,C5,Close public transport,2,1
Oman,OMN,20200321,20200330,C2,Workplace closing,1,1
Oman,OMN,20200331,20200429,C2,Workplace closing,2,1
Oman,OMN,20200406,20200423,H2,Testing policy,3,
Oman,OMN,20200410,20200429,C6,Stay at home requirements,2,1
Oman,OMN,20200415,,E1,Income support,2,0
Oman,OMN,20200424,,H2,Testing policy,2,
Oman,OMN,20200430,,C2,Workplace closing,2,0
Oman,OMN,20200430,20200520,C6,Stay at home requirements,2,0
Oman,OMN,20200430,,C7,Restrictions on internal movement,2,0
Oman,OMN,20200521,,C6,Stay at home requirements,1,1
Oman,OMN,20200529,,C5,Close public transport,2,0
Pakistan,PAK,20200124,20200430,H3,Contact tracing,1,
Pakistan,PAK,20200131,20200202,C8,International travel controls,3,
Pakistan,PAK,20200203,20200222,C8,International travel controls,0,
Pakistan,PAK,20200212,,H1,Public information campaigns,2,1
Pakistan,PAK,20200223,20200320,C8,International travel controls,3,
Pakistan,PAK,20200225,20200410,H2,Testing policy,1,
Pakistan,PAK,20200227,20200312,C1,School closing,3,0
Pakistan,PAK,20200313,,C1,School closing,3,1
Pakistan,PAK,20200313,20200423,C3,Cancel public events,2,1
Pakistan,PAK,20200313,,C4,Restrictions on gatherings,4,1
Pakistan,PAK,20200321,20200520,C8,International travel controls,4,
Pakistan,PAK,20200323,20200414,C2,Workplace closing,3,1
Pakistan,PAK,20200323,20200603,C5,Close public transport,2,1
Pakistan,PAK,20200323,20200516,C6,Stay at home requirements,2,1
Pakistan,PAK,20200324,20200325,C7,Restrictions on internal movement,2,0
Pakistan,PAK,20200326,20200515,C7,Restrictions on internal movement,2,1
Pakistan,PAK,20200409,,E1,Income support,1,1
Pakistan,PAK,20200411,,H2,Testing policy,2,
Pakistan,PAK,20200415,,C2,Workplace closing,2,1
Pakistan,PAK,20200416,20200520,E2,Debt/contract relief,1,
Pakistan,PAK,20200424,,C3,Cancel public events,2,0
Pakistan,PAK,20200501,20200520,H3,Contact tracing,2,
Pakistan,PAK,20200516,20200516,C7,Restrictions on internal movement,0,
Pakistan,PAK,20200517,20200520,C6,Stay at home requirements,2,0
Pakistan,PAK,20200517,20200603,C7,Restrictions on internal movement,2,0
Pakistan,PAK,20200521,20200529,C6,Stay at home requirements,1,1
Pakistan,PAK,20200521,,C8,International travel controls,3,
Pakistan,PAK,20200521,,E2,Debt/contract relief,2,
Pakistan,PAK,20200521,,H3,Contact tracing,1,
Pakistan,PAK,20200530,20200603,C6,Stay at home requirements,2,0
Pakistan,PAK,20200604,20200606,C5,Close public transport,2,0
Pakistan,PAK,20200604,,C6,Stay at home requirements,1,1
Pakistan,PAK,20200604,,C7,Restrictions on internal movement,0,
Pakistan,PAK,20200607,,C5,Close public transport,0,
Panama,PAN,20200121,20200323,H1,Public information campaigns,1,1
Panama,PAN,20200122,20200312,C8,International travel controls,1,
Panama,PAN,20200310,,H2,Testing policy,2,
Panama,PAN,20200310,,H3,Contact tracing,1,
Panama,PAN,20200312,,C1,School closing,3,1
Panama,PAN,20200313,,C3,Cancel public events,2,1
Panama,PAN,20200313,,C4,Restrictions on gatherings,3,1
Panama,PAN,20200313,20200417,C8,International travel controls,3,
Panama,PAN,20200316,20200319,C2,Workplace closing,1,1
Panama,PAN,20200317,20200331,C6,Stay at home requirements,1,1
Panama,PAN,20200320,20200512,C2,Workplace closing,3,1
Panama,PAN,20200323,,C7,Restrictions on internal movement,2,1
Panama,PAN,20200324,,H1,Public information campaigns,2,1
Panama,PAN,20200401,,C6,Stay at home requirements,2,1
Panama,PAN,20200403,,C5,Close public transport,2,1
Panama,PAN,20200418,,C8,International travel controls,4,
Panama,PAN,20200430,,E1,Income support,1,0
Panama,PAN,20200430,,E2,Debt/contract relief,2,
Panama,PAN,20200513,,C2,Workplace closing,2,1
Peru,PER,20200131,20200409,H2,Testing policy,1,
Peru,PER,20200305,,H1,Public information campaigns,2,1
Peru,PER,20200306,20200310,C8,International travel controls,1,
Peru,PER,20200306,,H3,Contact tracing,1,
Peru,PER,20200311,20200315,C8,International travel controls,2,
Peru,PER,20200312,,C1,School closing,3,1
Peru,PER,20200312,,C3,Cancel public events,2,1
Peru,PER,20200312,20200314,C4,Restrictions on gatherings,2,1
Peru,PER,20200314,20200314,C7,Restrictions on internal movement,1,1
Peru,PER,20200315,,C4,Restrictions on gatherings,4,1
Peru,PER,20200315,20200430,C5,Close public transport,1,1
Peru,PER,20200315,20200317,C6,Stay at home requirements,2,1
Peru,PER,20200315,,C7,Restrictions on internal movement,2,1
Peru,PER,20200316,20200430,C2,Workplace closing,3,1
Peru,PER,20200316,,C8,International travel controls,4,
Peru,PER,20200316,20200422,E1,Income support,1,1
Peru,PER,20200318,20200510,C6,Stay at home requirements,3,1
Peru,PER,20200318,,E2,Debt/contract relief,2,
Peru,PER,20200410,20200601,H2,Testing policy,2,
Peru,PER,20200423,,E1,Income support,2,1
Peru,PER,20200501,,C2,Workplace closing,2,1
